municipio;tipo;estadual;federal;municipal;particular;total
NATIVIDADE DA SERRA;outros;0;0;2;0;2
NATIVIDADE DA SERRA;ubs;0;0;3;0;3
NATIVIDADE DA SERRA;unidade_movel;0;0;1;0;1
NAZARE PAULISTA;clinica;0;0;0;3;3
NAZARE PAULISTA;consultorio;0;0;0;1;1
NAZARE PAULISTA;diagnose_terapia;0;0;0;1;1
NAZARE PAULISTA;hospital;0;0;1;0;1
NAZARE PAULISTA;outros;0;0;1;0;1
NAZARE PAULISTA;ubs;0;0;2;0;2
NAZARE PAULISTA;unidade_movel;0;0;1;0;1
NEVES PAULISTA;consultorio;0;0;0;6;6
NEVES PAULISTA;diagnose_terapia;0;0;0;1;1
NEVES PAULISTA;hospital;0;0;1;0;1
NEVES PAULISTA;outros;0;0;1;0;1
NEVES PAULISTA;ubs;0;0;5;0;5
NEVES PAULISTA;unidade_movel;0;0;1;0;1
NHANDEARA;clinica;0;0;0;4;4
NHANDEARA;consultorio;0;0;0;28;28
NHANDEARA;diagnose_terapia;0;0;0;3;3
NHANDEARA;hospital;0;0;0;2;2
NHANDEARA;outros;0;0;1;0;1
NHANDEARA;ubs;0;0;5;0;5
NHANDEARA;unidade_movel;0;0;1;1;2
NIPOA;consultorio;0;0;0;3;3
NIPOA;outros;0;0;1;0;1
NIPOA;ubs;0;0;1;0;1
NOVA ALIANCA;clinica;0;0;1;0;1
NOVA ALIANCA;consultorio;0;0;0;1;1
NOVA ALIANCA;outros;0;0;1;0;1
NOVA ALIANCA;ubs;0;0;2;0;2
NOVA CAMPINA;outros;0;0;4;0;4
NOVA CAMPINA;ubs;0;0;5;0;5
NOVA CAMPINA;unidade_movel;0;0;1;0;1
NOVA CANAA PAULISTA;outros;0;0;1;0;1
NOVA CANAA PAULISTA;ubs;0;0;2;0;2
NOVA CASTILHO;outros;0;0;2;0;2
NOVA CASTILHO;ubs;0;0;1;0;1
NOVA EUROPA;clinica;0;0;0;2;2
NOVA EUROPA;consultorio;0;0;0;14;14
NOVA EUROPA;diagnose_terapia;0;0;0;1;1
NOVA EUROPA;hospital;0;0;1;0;1
NOVA EUROPA;outros;0;0;1;0;1
NOVA EUROPA;pronto_atendimento;0;0;1;0;1
NOVA EUROPA;ubs;0;0;5;0;5
NOVA GRANADA;clinica;0;0;0;9;9
NOVA GRANADA;consultorio;0;0;0;12;12
NOVA GRANADA;diagnose_terapia;0;0;0;3;3
NOVA GRANADA;hospital;0;0;1;0;1
NOVA GRANADA;outros;0;0;1;0;1
NOVA GRANADA;pronto_atendimento;0;0;1;0;1
NOVA GRANADA;ubs;0;0;8;0;8
NOVA GRANADA;saude_mental;0;0;1;0;1
NOVA GRANADA;unidade_movel;0;0;1;0;1
NOVA GRANADA;vigilancia;0;0;1;0;1
NOVA GUATAPORANGA;clinica;0;0;1;0;1
NOVA GUATAPORANGA;outros;0;0;2;0;2
NOVA GUATAPORANGA;ubs;0;0;1;0;1
NOVA GUATAPORANGA;vigilancia;0;0;1;0;1
NOVA INDEPENDENCIA;consultorio;0;0;0;2;2
NOVA INDEPENDENCIA;diagnose_terapia;0;0;1;1;2
NOVA INDEPENDENCIA;outros;0;0;2;0;2
NOVA INDEPENDENCIA;ubs;0;0;2;1;3
NOVAIS;clinica;0;0;1;0;1
NOVAIS;diagnose_terapia;0;0;0;1;1
NOVAIS;outros;0;0;1;0;1
NOVAIS;ubs;0;0;1;0;1
NOVA LUZITANIA;consultorio;0;0;0;1;1
NOVA LUZITANIA;diagnose_terapia;0;0;0;1;1
NOVA LUZITANIA;outros;0;0;2;0;2
NOVA LUZITANIA;ubs;0;0;1;0;1
NOVA ODESSA;clinica;0;0;3;5;8
NOVA ODESSA;consultorio;0;0;0;66;66
NOVA ODESSA;diagnose_terapia;0;0;0;5;5
NOVA ODESSA;hospital;0;0;1;0;1
NOVA ODESSA;outros;0;0;5;0;5
NOVA ODESSA;pronto_atendimento;0;0;1;0;1
NOVA ODESSA;ubs;0;0;7;0;7
NOVA ODESSA;saude_mental;0;0;1;0;1
NOVO HORIZONTE;clinica;0;0;2;24;26
NOVO HORIZONTE;consultorio;0;0;0;80;80
NOVO HORIZONTE;diagnose_terapia;0;0;2;6;8
NOVO HORIZONTE;hospital;0;0;0;2;2
NOVO HORIZONTE;outros;0;0;1;4;5
NOVO HORIZONTE;ubs;0;0;8;0;8
NOVO HORIZONTE;saude_mental;0;0;1;0;1
NOVO HORIZONTE;unidade_movel;0;0;1;0;1
NUPORANGA;consultorio;0;0;8;0;8
NUPORANGA;diagnose_terapia;0;0;1;8;9
NUPORANGA;outros;0;0;1;0;1
NUPORANGA;pronto_atendimento;0;0;0;1;1
NUPORANGA;ubs;0;0;6;0;6
OCAUCU;outros;0;0;1;0;1
OCAUCU;ubs;0;0;3;0;3
OLEO;outros;0;0;1;0;1
OLEO;ubs;0;0;4;0;4
OLIMPIA;clinica;0;0;4;25;29
OLIMPIA;consultorio;0;0;0;126;126
OLIMPIA;diagnose_terapia;0;0;3;12;15
OLIMPIA;hospital;0;0;0;2;2
OLIMPIA;outros;0;0;7;3;10
OLIMPIA;pronto_atendimento;0;0;1;2;3
OLIMPIA;ubs;0;0;9;1;10
OLIMPIA;saude_mental;0;0;1;0;1
OLIMPIA;unidade_movel;0;0;1;0;1
ONDA VERDE;clinica;0;0;1;0;1
ONDA VERDE;consultorio;0;0;0;1;1
ONDA VERDE;diagnose_terapia;0;0;0;1;1
ONDA VERDE;outros;0;0;2;0;2
ONDA VERDE;ubs;0;0;2;0;2
ORIENTE;consultorio;0;0;0;7;7
ORIENTE;outros;0;0;2;0;2
ORIENTE;pronto_atendimento;0;0;1;0;1
ORIENTE;ubs;0;0;3;0;3
ORINDIUVA;clinica;0;0;1;0;1
ORINDIUVA;consultorio;0;0;0;8;8
ORINDIUVA;diagnose_terapia;0;0;0;2;2
ORINDIUVA;outros;0;0;2;1;3
ORINDIUVA;ubs;0;0;1;0;1
ORINDIUVA;saude_mental;0;0;1;0;1
ORINDIUVA;unidade_movel;0;0;1;0;1
ORLANDIA;clinica;0;0;4;48;52
ORLANDIA;consultorio;0;0;0;151;151
ORLANDIA;diagnose_terapia;0;0;1;11;12
ORLANDIA;hospital;0;0;1;0;1
ORLANDIA;outros;0;0;2;3;5
ORLANDIA;pronto_atendimento;0;0;1;0;1
ORLANDIA;ubs;0;0;5;1;6
ORLANDIA;saude_mental;0;0;2;0;2
ORLANDIA;unidade_movel;0;0;1;1;2
OSASCO;clinica;0;0;1;414;426
OSASCO;consultorio;0;0;0;644;644
OSASCO;diagnose_terapia;0;0;0;50;50
OSASCO;hospital;0;0;2;7;10
OSASCO;outros;0;0;7;10;19
OSASCO;pronto_atendimento;0;0;9;4;13
OSASCO;ubs;0;0;1;36;37
OSASCO;saude_mental;0;0;3;0;3
OSASCO;unidade_movel;0;0;11;1;12
OSASCO;vigilancia;0;0;1;4;5
OSCAR BRESSANE;outros;0;0;2;0;2
OSCAR BRESSANE;ubs;0;0;1;0;1
OSCAR BRESSANE;unidade_movel;0;0;1;0;1
OSVALDO CRUZ;clinica;0;0;3;20;23
OSVALDO CRUZ;consultorio;0;0;0;49;49
OSVALDO CRUZ;diagnose_terapia;0;0;1;17;18
OSVALDO CRUZ;hospital;0;0;0;1;1
OSVALDO CRUZ;outros;0;0;3;4;7
OSVALDO CRUZ;ubs;0;0;1;9;10
OSVALDO CRUZ;saude_mental;0;0;1;0;1
OSVALDO CRUZ;unidade_movel;0;0;0;1;1
OURINHOS;clinica;0;0;7;16;23
OURINHOS;consultorio;0;0;0;388;388
OURINHOS;diagnose_terapia;0;0;0;45;45
OURINHOS;hospital;0;0;1;5;6
OURINHOS;outros;0;0;5;7;12
OURINHOS;pronto_atendimento;0;0;1;0;1
OURINHOS;ubs;0;0;1;18;19
OURINHOS;saude_mental;0;0;3;0;3
OURINHOS;unidade_movel;0;0;3;1;4
OURINHOS;vigilancia;0;0;1;0;1
OUROESTE;clinica;0;0;1;0;1
OUROESTE;consultorio;0;0;0;25;25
OUROESTE;diagnose_terapia;0;0;0;3;3
OUROESTE;hospital;0;0;1;0;1
OUROESTE;outros;0;0;1;0;1
OUROESTE;ubs;0;0;0;4;4
OUROESTE;vigilancia;0;0;1;0;1
OURO VERDE;consultorio;0;0;0;1;1
OURO VERDE;diagnose_terapia;0;0;2;1;3
OURO VERDE;outros;0;0;1;0;1
OURO VERDE;ubs;0;0;0;4;4
OURO VERDE;vigilancia;0;0;1;0;1
PACAEMBU;consultorio;0;0;0;18;18
PACAEMBU;diagnose_terapia;0;0;0;2;2
PACAEMBU;outros;0;0;2;1;3
PACAEMBU;pronto_atendimento;0;0;1;0;1
PACAEMBU;ubs;0;0;4;4;8
PACAEMBU;saude_mental;0;0;1;0;1
PACAEMBU;unidade_movel;0;0;0;2;2
PALESTINA;clinica;0;0;1;1;2
PALESTINA;consultorio;0;0;0;10;10
PALESTINA;diagnose_terapia;0;0;0;7;7
PALESTINA;outros;0;0;1;0;1
PALESTINA;ubs;0;0;0;4;4
PALESTINA;unidade_movel;0;0;1;0;1
PALMARES PAULISTA;clinica;0;0;1;2;3
PALMARES PAULISTA;consultorio;0;0;0;9;9
PALMARES PAULISTA;diagnose_terapia;0;0;0;4;4
PALMARES PAULISTA;outros;0;0;1;0;1
PALMARES PAULISTA;ubs;0;0;0;4;4
PALMEIRA D OESTE;clinica;0;0;0;1;1
PALMEIRA D OESTE;consultorio;0;0;0;6;6
PALMEIRA D OESTE;diagnose_terapia;0;0;0;1;1
PALMEIRA D OESTE;hospital;0;0;0;1;1
PALMEIRA D OESTE;outros;0;0;1;0;1
PALMEIRA D OESTE;ubs;0;0;0;4;4
PALMEIRA D OESTE;unidade_movel;0;0;0;1;1
PALMEIRA D OESTE;vigilancia;0;0;1;0;1
PALMITAL;clinica;0;0;2;3;5
PALMITAL;consultorio;0;0;0;31;31
PALMITAL;diagnose_terapia;0;0;0;5;5
PALMITAL;hospital;0;0;0;1;1
PALMITAL;outros;0;0;4;0;4
PALMITAL;ubs;0;0;0;6;6
PALMITAL;unidade_movel;0;0;1;0;1
PALMITAL;vigilancia;0;0;1;0;1
PANORAMA;clinica;0;0;0;1;1
PANORAMA;consultorio;0;0;0;6;6
PANORAMA;diagnose_terapia;0;0;1;2;3
PANORAMA;outros;0;0;1;0;1
PANORAMA;pronto_atendimento;0;0;1;0;1
PANORAMA;ubs;0;0;0;6;6
PANORAMA;saude_mental;0;0;1;0;1
PANORAMA;vigilancia;0;0;1;0;1
PARAGUACU PAULISTA;clinica;0;0;3;6;9
PARAGUACU PAULISTA;consultorio;0;0;0;92;92
PARAGUACU PAULISTA;diagnose_terapia;0;0;0;12;12
PARAGUACU PAULISTA;hospital;0;0;0;1;1
PARAGUACU PAULISTA;outros;0;0;6;0;6
PARAGUACU PAULISTA;ubs;0;0;1;12;13
PARAGUACU PAULISTA;saude_mental;0;0;1;0;1
PARAGUACU PAULISTA;unidade_movel;0;0;1;0;1
PARAIBUNA;consultorio;0;0;0;6;6
PARAIBUNA;diagnose_terapia;0;0;0;3;3
PARAIBUNA;outros;0;0;1;0;1
PARAIBUNA;pronto_atendimento;0;0;1;0;1
PARAIBUNA;ubs;0;0;0;6;6
PARAIBUNA;saude_mental;0;0;1;0;1
PARAIBUNA;unidade_movel;0;0;1;1;2
PARAIBUNA;vigilancia;0;0;1;0;1
PARAISO;consultorio;0;0;0;9;9
PARAISO;diagnose_terapia;0;0;0;2;2
PARAISO;outros;0;0;2;0;2
PARAISO;ubs;0;0;0;2;2
PARAISO;vigilancia;0;0;1;0;1
PARANAPANEMA;clinica;0;0;0;1;1
PARANAPANEMA;consultorio;0;0;0;26;26
PARANAPANEMA;diagnose_terapia;0;0;0;4;4
PARANAPANEMA;hospital;0;0;1;0;1
PARANAPANEMA;outros;0;0;1;11;12
PARANAPANEMA;ubs;0;0;0;6;6
PARANAPANEMA;saude_mental;0;0;1;0;1
PARANAPANEMA;unidade_movel;0;0;1;0;1
PARANAPUA;outros;0;0;1;0;1
PARANAPUA;ubs;0;0;0;1;1
PARAPUA;consultorio;0;0;0;4;4
PARAPUA;diagnose_terapia;0;0;0;1;1
PARAPUA;hospital;0;0;0;1;1
PARAPUA;outros;0;0;1;0;1
PARAPUA;ubs;0;0;0;4;4
PARAPUA;vigilancia;0;0;1;0;1
PARDINHO;consultorio;0;0;0;1;1
PARDINHO;outros;0;0;1;0;1
PARDINHO;ubs;0;0;0;1;1
PARDINHO;unidade_movel;0;0;1;0;1
PARIQUERA-ACU;clinica;0;0;2;1;5
PARIQUERA-ACU;consultorio;0;0;0;11;11
PARIQUERA-ACU;diagnose_terapia;0;0;0;5;5
PARIQUERA-ACU;hospital;0;0;1;0;1
PARIQUERA-ACU;outros;0;0;1;0;1
PARIQUERA-ACU;ubs;0;0;0;8;8
PARIQUERA-ACU;saude_mental;0;0;1;0;1
PARIQUERA-ACU;unidade_movel;0;0;0;1;1
PARISI;outros;0;0;1;0;1
PARISI;ubs;0;0;0;1;1
PATROCINIO PAULISTA;clinica;0;0;1;1;2
PATROCINIO PAULISTA;consultorio;0;0;1;3;4
PATROCINIO PAULISTA;diagnose_terapia;0;0;1;1;2
PATROCINIO PAULISTA;hospital;0;0;0;1;1
PATROCINIO PAULISTA;outros;0;0;2;0;2
PATROCINIO PAULISTA;ubs;0;0;0;7;7
PATROCINIO PAULISTA;unidade_movel;0;0;1;0;1
PAULICEIA;diagnose_terapia;0;0;2;1;3
PAULICEIA;outros;0;0;1;0;1
PAULICEIA;ubs;0;0;0;3;3
PAULICEIA;vigilancia;0;0;2;0;2
PAULINIA;clinica;0;0;7;70;77
PAULINIA;consultorio;0;0;0;127;127
PAULINIA;diagnose_terapia;0;0;0;17;17
PAULINIA;hospital;0;0;1;0;1
PAULINIA;outros;0;0;4;6;10
PAULINIA;pronto_atendimento;0;0;1;1;2
PAULINIA;ubs;0;0;0;12;12
PAULINIA;saude_mental;0;0;2;0;2
PAULINIA;unidade_movel;0;0;2;1;3
PAULINIA;vigilancia;0;0;1;0;1
PAULISTANIA;outros;0;0;1;0;1
PAULISTANIA;ubs;0;0;0;1;1
PAULO DE FARIA;clinica;0;0;0;1;1
PAULO DE FARIA;consultorio;0;0;0;2;2
PAULO DE FARIA;diagnose_terapia;0;0;1;1;2
PAULO DE FARIA;hospital;0;0;0;1;1
PAULO DE FARIA;outros;0;0;1;0;1
PAULO DE FARIA;ubs;0;0;1;1;2
PAULO DE FARIA;unidade_movel;0;0;1;0;1
PEDERNEIRAS;clinica;0;0;5;1;6
PEDERNEIRAS;consultorio;0;0;0;68;68
PEDERNEIRAS;diagnose_terapia;0;0;0;8;8
PEDERNEIRAS;hospital;0;0;0;1;1
PEDERNEIRAS;outros;0;0;2;3;5
PEDERNEIRAS;ubs;0;0;0;14;14
PEDERNEIRAS;saude_mental;0;0;1;0;1
PEDERNEIRAS;unidade_movel;0;0;1;0;1
PEDRA BELA;outros;0;0;2;0;2
PEDRA BELA;ubs;0;0;0;2;2
PEDRA BELA;unidade_movel;0;0;1;0;1
PEDRANOPOLIS;consultorio;0;0;1;0;1
PEDRANOPOLIS;outros;0;0;2;0;2
PEDRANOPOLIS;ubs;0;0;3;0;3
PEDREGULHO;clinica;0;0;3;0;3
PEDREGULHO;consultorio;0;0;10;0;10
PEDREGULHO;diagnose_terapia;0;0;3;0;3
PEDREGULHO;hospital;0;0;1;0;1
PEDREGULHO;outros;0;0;2;0;2
PEDREGULHO;ubs;0;0;7;0;7
PEDREGULHO;saude_mental;0;0;1;0;1
PEDREIRA;clinica;0;0;2;9;11
PEDREIRA;consultorio;0;0;46;0;46
PEDREIRA;diagnose_terapia;0;0;13;0;13
PEDREIRA;hospital;0;0;2;0;2
PEDREIRA;outros;0;0;3;1;4
PEDREIRA;ubs;0;0;10;0;10
PEDREIRA;saude_mental;0;0;1;0;1
PEDRINHAS PAULISTA;consultorio;0;0;1;0;1
PEDRINHAS PAULISTA;diagnose_terapia;0;0;1;0;1
PEDRINHAS PAULISTA;outros;0;0;4;0;4
PEDRINHAS PAULISTA;ubs;0;0;2;0;2
PEDRO DE TOLEDO;clinica;0;0;1;0;1
PEDRO DE TOLEDO;consultorio;0;0;1;0;1
PEDRO DE TOLEDO;outros;0;0;3;0;3
PEDRO DE TOLEDO;ubs;0;0;7;0;7
PEDRO DE TOLEDO;unidade_movel;0;0;1;0;1
PEDRO DE TOLEDO;vigilancia;0;0;1;0;1
PENAPOLIS;clinica;0;0;3;9;12
PENAPOLIS;consultorio;0;0;187;0;187
PENAPOLIS;diagnose_terapia;0;0;15;0;15
PENAPOLIS;hospital;0;0;2;0;2
PENAPOLIS;outros;0;0;16;12;28
PENAPOLIS;pronto_atendimento;0;0;2;1;3
PENAPOLIS;ubs;0;0;9;0;9
PENAPOLIS;saude_mental;0;0;2;0;2
PENAPOLIS;vigilancia;0;0;1;0;1
PEREIRA BARRETO;clinica;0;0;2;7;9
PEREIRA BARRETO;consultorio;0;0;66;0;66
PEREIRA BARRETO;diagnose_terapia;0;0;6;4;10
PEREIRA BARRETO;hospital;0;0;1;0;1
PEREIRA BARRETO;outros;0;0;4;0;4
PEREIRA BARRETO;ubs;0;0;6;0;6
PEREIRA BARRETO;saude_mental;0;0;1;0;1
PEREIRA BARRETO;vigilancia;0;0;1;0;1
PEREIRAS;clinica;0;0;1;0;1
PEREIRAS;consultorio;0;0;5;0;5
PEREIRAS;diagnose_terapia;0;0;1;0;1
PEREIRAS;outros;0;0;2;0;2
PEREIRAS;ubs;0;0;4;0;4
PERUIBE;clinica;0;0;5;25;30
PERUIBE;consultorio;0;0;33;0;33
PERUIBE;diagnose_terapia;0;0;9;0;9
PERUIBE;hospital;0;0;1;0;1
PERUIBE;outros;0;0;7;3;10
PERUIBE;pronto_atendimento;0;0;1;0;1
PERUIBE;ubs;0;0;14;0;14
PERUIBE;saude_mental;0;0;1;0;1
PERUIBE;unidade_movel;0;0;4;0;4
PERUIBE;vigilancia;0;0;1;0;1
PIACATU;clinica;0;0;1;0;1
PIACATU;consultorio;0;0;5;0;5
PIACATU;outros;0;0;3;1;4
PIACATU;ubs;0;0;1;0;1
PIACATU;vigilancia;0;0;1;0;1
PIEDADE;clinica;0;0;2;14;16
PIEDADE;consultorio;0;0;45;0;45
PIEDADE;diagnose_terapia;0;0;4;0;4
PIEDADE;hospital;0;0;1;0;1
PIEDADE;outros;0;0;5;1;6
PIEDADE;ubs;0;0;8;0;8
PIEDADE;saude_mental;0;0;1;0;1
PIEDADE;unidade_movel;0;0;1;0;1
PILAR DO SUL;clinica;0;0;0;3;3
PILAR DO SUL;consultorio;0;0;12;0;12
PILAR DO SUL;diagnose_terapia;0;0;8;0;8
PILAR DO SUL;hospital;0;0;1;0;1
PILAR DO SUL;outros;0;0;3;1;4
PILAR DO SUL;ubs;0;0;6;0;6
PILAR DO SUL;saude_mental;0;0;1;0;1
PILAR DO SUL;unidade_movel;0;0;1;0;1
PINDAMONHANGABA;clinica;0;0;6;46;52
PINDAMONHANGABA;consultorio;0;0;371;0;371
PINDAMONHANGABA;diagnose_terapia;0;0;18;0;18
PINDAMONHANGABA;hospital;0;0;2;0;2
PINDAMONHANGABA;outros;0;0;16;10;26
PINDAMONHANGABA;pronto_atendimento;0;0;3;0;3
PINDAMONHANGABA;ubs;0;0;32;0;32
PINDAMONHANGABA;saude_mental;0;0;3;0;3
PINDAMONHANGABA;unidade_movel;0;0;3;0;3
PINDAMONHANGABA;vigilancia;0;0;1;0;1
PINDORAMA;consultorio;0;0;8;0;8
PINDORAMA;diagnose_terapia;0;0;4;2;6
PINDORAMA;outros;0;0;3;0;3
PINDORAMA;ubs;0;0;4;0;4
PINDORAMA;saude_mental;0;0;1;0;1
PINDORAMA;unidade_movel;0;0;1;0;1
PINDORAMA;vigilancia;0;0;1;0;1
PINHALZINHO;clinica;0;0;0;6;6
PINHALZINHO;consultorio;0;0;7;0;7
PINHALZINHO;diagnose_terapia;0;0;2;0;2
PINHALZINHO;outros;0;0;1;0;1
PINHALZINHO;pronto_atendimento;0;0;1;0;1
PINHALZINHO;ubs;0;0;4;0;4
PINHALZINHO;unidade_movel;0;0;1;0;1
PINHALZINHO;vigilancia;0;0;2;0;2
PIQUEROBI;outros;0;0;1;0;1
PIQUEROBI;ubs;0;0;2;0;2
PIQUETE;clinica;0;0;1;0;1
PIQUETE;consultorio;0;0;4;0;4
PIQUETE;diagnose_terapia;0;0;1;0;1
PIQUETE;outros;0;0;3;1;4
PIQUETE;pronto_atendimento;0;0;1;0;1
PIQUETE;ubs;0;0;5;0;5
PIQUETE;unidade_movel;0;0;1;0;1
PIRACAIA;clinica;0;0;0;18;18
PIRACAIA;consultorio;0;0;8;0;8
PIRACAIA;diagnose_terapia;0;0;3;2;5
PIRACAIA;hospital;0;0;1;0;1
PIRACAIA;outros;0;0;3;1;4
PIRACAIA;ubs;0;0;4;0;4
PIRACAIA;saude_mental;0;0;1;0;1
PIRACAIA;unidade_movel;0;0;2;0;2
PIRACICABA;clinica;0;0;1;17;18
PIRACICABA;consultorio;0;0;909;0;909
PIRACICABA;diagnose_terapia;0;0;85;0;85
PIRACICABA;hospital;0;0;8;0;8
PIRACICABA;outros;0;0;35;27;62
PIRACICABA;pronto_atendimento;0;0;5;0;5
PIRACICABA;ubs;0;0;77;0;77
PIRACICABA;saude_mental;0;0;4;0;4
PIRACICABA;unidade_movel;0;0;8;0;8
PIRACICABA;vigilancia;0;0;1;0;1
PIRAJU;clinica;0;0;2;16;18
PIRAJU;consultorio;0;0;49;0;49
PIRAJU;diagnose_terapia;0;0;9;0;9
PIRAJU;hospital;0;0;1;0;1
PIRAJU;outros;0;0;4;1;5
PIRAJU;ubs;0;0;10;0;10
PIRAJU;saude_mental;0;0;1;0;1
PIRAJUI;clinica;0;0;5;0;5
PIRAJUI;consultorio;0;0;44;0;44
PIRAJUI;diagnose_terapia;0;0;3;2;5
PIRAJUI;hospital;0;0;2;0;2
PIRAJUI;outros;0;0;1;0;1
PIRAJUI;ubs;0;0;12;0;12
PIRAJUI;saude_mental;0;0;1;0;1
PIRAJUI;unidade_movel;0;0;1;0;1
PIRAJUI;vigilancia;0;0;1;0;1
PIRANGI;clinica;0;0;2;1;3
PIRANGI;consultorio;0;0;15;0;15
PIRANGI;diagnose_terapia;0;0;2;0;2
PIRANGI;hospital;0;0;1;0;1
PIRANGI;outros;0;0;1;0;1
PIRANGI;pronto_atendimento;0;0;1;0;1
PIRANGI;ubs;0;0;3;0;3
PIRAPORA DO BOM JESUS;clinica;0;0;1;1;2
PIRAPORA DO BOM JESUS;consultorio;0;0;3;0;3
PIRAPORA DO BOM JESUS;diagnose_terapia;0;0;1;0;1
PIRAPORA DO BOM JESUS;outros;0;0;2;0;2
PIRAPORA DO BOM JESUS;pronto_atendimento;0;0;1;0;1
PIRAPORA DO BOM JESUS;ubs;0;0;4;0;4
PIRAPORA DO BOM JESUS;unidade_movel;0;0;2;0;2
PIRAPORA DO BOM JESUS;vigilancia;0;0;1;0;1
PIRAPOZINHO;clinica;0;0;1;6;7
PIRAPOZINHO;consultorio;0;0;13;0;13
PIRAPOZINHO;diagnose_terapia;0;0;6;0;6
PIRAPOZINHO;outros;0;0;2;0;2
PIRAPOZINHO;pronto_atendimento;0;0;1;0;1
PIRAPOZINHO;ubs;0;0;9;0;9
PIRAPOZINHO;saude_mental;0;0;1;0;1
PIRAPOZINHO;vigilancia;0;0;1;0;1
PIRASSUNUNGA;clinica;0;0;4;17;21
PIRASSUNUNGA;consultorio;0;0;259;0;259
PIRASSUNUNGA;diagnose_terapia;0;0;11;9;20
PIRASSUNUNGA;hospital;0;0;5;0;5
PIRASSUNUNGA;outros;0;0;12;8;20
PIRASSUNUNGA;pronto_atendimento;0;0;2;1;3
PIRASSUNUNGA;ubs;0;0;16;1;17
PIRASSUNUNGA;saude_mental;0;0;3;0;3
PIRASSUNUNGA;unidade_movel;0;0;5;1;6
PIRASSUNUNGA;vigilancia;0;0;1;0;1
PIRATININGA;clinica;0;0;1;1;2
PIRATININGA;consultorio;0;0;2;0;2
PIRATININGA;diagnose_terapia;0;0;2;0;2
PIRATININGA;hospital;0;0;1;0;1
PIRATININGA;outros;0;0;2;0;2
PIRATININGA;pronto_atendimento;0;0;1;0;1
PIRATININGA;ubs;0;0;4;0;4
PIRATININGA;unidade_movel;0;0;1;0;1
PIRATININGA;vigilancia;0;0;2;0;2
PITANGUEIRAS;clinica;0;0;2;10;12
PITANGUEIRAS;consultorio;0;0;42;0;42
PITANGUEIRAS;diagnose_terapia;0;0;5;0;5
PITANGUEIRAS;hospital;0;0;2;0;2
PITANGUEIRAS;outros;0;0;13;10;23
PITANGUEIRAS;pronto_atendimento;0;0;1;0;1
PITANGUEIRAS;ubs;0;0;7;0;7
PITANGUEIRAS;saude_mental;0;0;1;0;1
PITANGUEIRAS;unidade_movel;0;0;2;0;2
PLANALTO;diagnose_terapia;0;0;1;0;1
PLANALTO;outros;0;0;1;0;1
PLANALTO;ubs;0;0;2;0;2
PLANALTO;unidade_movel;0;0;1;0;1
PLATINA;outros;0;0;1;0;1
PLATINA;ubs;0;0;1;0;1
POA;clinica;0;0;4;17;21
POA;consultorio;0;0;42;0;42
POA;diagnose_terapia;0;0;7;0;7
POA;outros;0;0;4;0;4
POA;pronto_atendimento;0;0;1;0;1
POA;ubs;0;0;12;0;12
POA;saude_mental;0;0;2;0;2
POA;vigilancia;0;0;2;0;2
POLONI;clinica;0;0;1;1;2
POLONI;consultorio;0;0;5;0;5
POLONI;diagnose_terapia;0;0;1;0;1
POLONI;outros;0;0;1;0;1
POLONI;ubs;0;0;1;0;1
POMPEIA;clinica;0;0;7;5;12
POMPEIA;consultorio;0;0;100;0;100
POMPEIA;diagnose_terapia;0;0;2;0;2
POMPEIA;hospital;0;0;1;0;1
POMPEIA;outros;0;0;6;0;6
POMPEIA;pronto_atendimento;0;0;1;0;1
POMPEIA;ubs;0;0;10;0;10
POMPEIA;saude_mental;0;0;1;0;1
POMPEIA;unidade_movel;0;0;1;0;1
POMPEIA;vigilancia;0;0;2;0;2
PONGAI;outros;0;0;1;0;1
PONGAI;ubs;0;0;1;0;1
PONTAL;clinica;0;0;2;5;7
PONTAL;consultorio;0;0;48;0;48
PONTAL;diagnose_terapia;0;0;15;0;15
PONTAL;hospital;0;0;1;0;1
PONTAL;outros;0;0;5;2;7
PONTAL;pronto_atendimento;0;0;1;0;1
PONTAL;ubs;0;0;13;0;13
PONTAL;saude_mental;0;0;1;0;1
PONTAL;unidade_movel;0;0;1;0;1
PONTAL;vigilancia;0;0;2;0;2
PONTALINDA;outros;0;0;1;0;1
PONTALINDA;ubs;0;0;1;0;1
PONTES GESTAL;consultorio;0;0;1;0;1
PONTES GESTAL;outros;0;0;1;0;1
PONTES GESTAL;ubs;0;0;2;0;2
POPULINA;consultorio;0;0;3;0;3
POPULINA;diagnose_terapia;0;0;1;0;1
POPULINA;hospital;0;0;1;0;1
POPULINA;outros;0;0;2;0;2
POPULINA;ubs;0;0;1;0;1
PORANGABA;clinica;0;0;1;2;3
PORANGABA;consultorio;0;0;6;0;6
PORANGABA;diagnose_terapia;0;0;1;0;1
PORANGABA;outros;0;0;2;0;2
PORANGABA;pronto_atendimento;0;0;1;0;1
PORANGABA;ubs;0;0;3;0;3
PORTO FELIZ;clinica;0;0;1;16;17
PORTO FELIZ;consultorio;0;0;64;0;64
PORTO FELIZ;diagnose_terapia;0;0;6;0;6
PORTO FELIZ;hospital;0;0;1;0;1
PORTO FELIZ;outros;0;0;6;1;7
PORTO FELIZ;pronto_atendimento;0;0;1;0;1
PORTO FELIZ;ubs;0;0;10;1;11
PORTO FELIZ;saude_mental;0;0;1;0;1
