cod_ibge;grupo_ipvs;n_pessoas;n_domicilios;n_setores
3540606;Baixíssima Vulnerabilidade;1242;429;3
3540606;Muito Baixa Vulnerabilidade;27962;9550;41
3540606;Baixa Vulnerabilidade;7613;2778;12
3540606;Média Vulnerabilidade;8464;2705;13
3540606;Alta Vulnerabilidade;8643;2819;17
3540606;Muito Alta Vulnerabilidade;0;0;0
3540705;Baixíssima Vulnerabilidade;337;119;1
3540705;Muito Baixa Vulnerabilidade;31962;11970;53
3540705;Baixa Vulnerabilidade;1419;536;2
3540705;Média Vulnerabilidade;6420;2231;11
3540705;Alta Vulnerabilidade;10534;3576;12
3540705;Muito Alta Vulnerabilidade;1234;375;2
3540754;Baixíssima Vulnerabilidade;0;0;0
3540754;Muito Baixa Vulnerabilidade;1326;455;2
3540754;Baixa Vulnerabilidade;1060;343;2
3540754;Média Vulnerabilidade;5906;1893;9
3540754;Alta Vulnerabilidade;8955;2972;15
3540754;Muito Alta Vulnerabilidade;0;0;0
3540804;Baixíssima Vulnerabilidade;0;0;0
3540804;Muito Baixa Vulnerabilidade;8275;3111;20
3540804;Baixa Vulnerabilidade;1996;745;5
3540804;Média Vulnerabilidade;1897;721;5
3540804;Alta Vulnerabilidade;5865;2083;11
3540804;Muito Alta Vulnerabilidade;0;0;0
3540853;Baixíssima Vulnerabilidade;0;0;0
3540853;Muito Baixa Vulnerabilidade;0;0;0
3540853;Baixa Vulnerabilidade;0;0;0
3540853;Média Vulnerabilidade;1419;539;3
3540853;Alta Vulnerabilidade;0;0;0
3540853;Muito Alta Vulnerabilidade;0;0;0
3540903;Baixíssima Vulnerabilidade;0;0;0
3540903;Muito Baixa Vulnerabilidade;8365;2991;18
3540903;Baixa Vulnerabilidade;1442;450;3
3540903;Média Vulnerabilidade;4698;1588;7
3540903;Alta Vulnerabilidade;2451;799;5
3540903;Muito Alta Vulnerabilidade;0;0;0
3541000;Baixíssima Vulnerabilidade;10604;4334;44
3541000;Muito Baixa Vulnerabilidade;181158;71720;586
3541000;Baixa Vulnerabilidade;40299;14662;85
3541000;Média Vulnerabilidade;22889;7856;45
3541000;Alta Vulnerabilidade;69678;23343;107
3541000;Muito Alta Vulnerabilidade;21242;6962;49
3541059;Baixíssima Vulnerabilidade;0;0;0
3541059;Muito Baixa Vulnerabilidade;350;122;1
3541059;Baixa Vulnerabilidade;467;165;1
3541059;Média Vulnerabilidade;1308;448;4
3541059;Alta Vulnerabilidade;3001;1015;6
3541059;Muito Alta Vulnerabilidade;0;0;0
3541109;Baixíssima Vulnerabilidade;0;0;0
3541109;Muito Baixa Vulnerabilidade;1091;417;3
3541109;Baixa Vulnerabilidade;267;94;1
3541109;Média Vulnerabilidade;2211;851;5
3541109;Alta Vulnerabilidade;0;0;0
3541109;Muito Alta Vulnerabilidade;0;0;0
3541208;Baixíssima Vulnerabilidade;0;0;0
3541208;Muito Baixa Vulnerabilidade;6353;2488;16
3541208;Baixa Vulnerabilidade;0;0;0
3541208;Média Vulnerabilidade;3828;1470;11
3541208;Alta Vulnerabilidade;1616;587;3
3541208;Muito Alta Vulnerabilidade;0;0;0
3541307;Baixíssima Vulnerabilidade;438;150;1
3541307;Muito Baixa Vulnerabilidade;12370;4823;23
3541307;Baixa Vulnerabilidade;3662;1384;5
3541307;Média Vulnerabilidade;13330;5102;26
3541307;Alta Vulnerabilidade;8567;3190;16
3541307;Muito Alta Vulnerabilidade;0;0;0
3541406;Baixíssima Vulnerabilidade;12011;4511;25
3541406;Muito Baixa Vulnerabilidade;123970;47271;220
3541406;Baixa Vulnerabilidade;36249;14907;67
3541406;Média Vulnerabilidade;23594;8692;40
3541406;Alta Vulnerabilidade;27421;9681;40
3541406;Muito Alta Vulnerabilidade;0;0;0
3541505;Baixíssima Vulnerabilidade;1052;405;3
3541505;Muito Baixa Vulnerabilidade;16743;6746;34
3541505;Baixa Vulnerabilidade;740;313;2
3541505;Média Vulnerabilidade;10754;4289;21
3541505;Alta Vulnerabilidade;4935;1903;7
3541505;Muito Alta Vulnerabilidade;0;0;0
3541604;Baixíssima Vulnerabilidade;0;0;0
3541604;Muito Baixa Vulnerabilidade;16744;6357;36
3541604;Baixa Vulnerabilidade;3822;1374;8
3541604;Média Vulnerabilidade;6001;2174;13
3541604;Alta Vulnerabilidade;8249;2880;14
3541604;Muito Alta Vulnerabilidade;0;0;0
3541653;Baixíssima Vulnerabilidade;0;0;0
3541653;Muito Baixa Vulnerabilidade;531;199;2
3541653;Baixa Vulnerabilidade;843;304;1
3541653;Média Vulnerabilidade;368;133;2
3541653;Alta Vulnerabilidade;1499;515;5
3541653;Muito Alta Vulnerabilidade;0;0;0
3541703;Baixíssima Vulnerabilidade;0;0;0
3541703;Muito Baixa Vulnerabilidade;5575;2089;12
3541703;Baixa Vulnerabilidade;0;0;0
3541703;Média Vulnerabilidade;4134;1524;7
3541703;Alta Vulnerabilidade;3030;1071;6
3541703;Muito Alta Vulnerabilidade;0;0;0
3541802;Baixíssima Vulnerabilidade;0;0;0
3541802;Muito Baixa Vulnerabilidade;293;96;2
3541802;Baixa Vulnerabilidade;201;69;1
3541802;Média Vulnerabilidade;1883;727;6
3541802;Alta Vulnerabilidade;755;282;2
3541802;Muito Alta Vulnerabilidade;0;0;0
3541901;Baixíssima Vulnerabilidade;0;0;0
3541901;Muito Baixa Vulnerabilidade;2981;1118;10
3541901;Baixa Vulnerabilidade;354;130;1
3541901;Média Vulnerabilidade;916;321;3
3541901;Alta Vulnerabilidade;4608;1593;9
3541901;Muito Alta Vulnerabilidade;0;0;0
3542008;Baixíssima Vulnerabilidade;0;0;0
3542008;Muito Baixa Vulnerabilidade;1491;542;3
3542008;Baixa Vulnerabilidade;111;39;1
3542008;Média Vulnerabilidade;3281;1204;4
3542008;Alta Vulnerabilidade;1853;632;3
3542008;Muito Alta Vulnerabilidade;0;0;0
3542107;Baixíssima Vulnerabilidade;0;0;0
3542107;Muito Baixa Vulnerabilidade;5872;2066;9
3542107;Baixa Vulnerabilidade;0;0;0
3542107;Média Vulnerabilidade;1698;584;3
3542107;Alta Vulnerabilidade;1257;413;3
3542107;Muito Alta Vulnerabilidade;0;0;0
3542206;Baixíssima Vulnerabilidade;0;0;0
3542206;Muito Baixa Vulnerabilidade;12224;4753;29
3542206;Baixa Vulnerabilidade;843;344;3
3542206;Média Vulnerabilidade;5512;1997;10
3542206;Alta Vulnerabilidade;9620;3531;17
3542206;Muito Alta Vulnerabilidade;0;0;0
3542305;Baixíssima Vulnerabilidade;0;0;0
3542305;Muito Baixa Vulnerabilidade;419;152;1
3542305;Baixa Vulnerabilidade;0;0;0
3542305;Média Vulnerabilidade;2754;1044;11
3542305;Alta Vulnerabilidade;946;326;3
3542305;Muito Alta Vulnerabilidade;0;0;0
3542404;Baixíssima Vulnerabilidade;116;39;1
3542404;Muito Baixa Vulnerabilidade;9117;3459;19
3542404;Baixa Vulnerabilidade;1158;432;2
3542404;Média Vulnerabilidade;5344;1967;8
3542404;Alta Vulnerabilidade;4154;1538;8
3542404;Muito Alta Vulnerabilidade;0;0;0
3542503;Baixíssima Vulnerabilidade;0;0;0
3542503;Muito Baixa Vulnerabilidade;2767;1064;6
3542503;Baixa Vulnerabilidade;251;100;1
3542503;Média Vulnerabilidade;740;316;2
3542503;Alta Vulnerabilidade;1752;611;3
3542503;Muito Alta Vulnerabilidade;0;0;0
3542602;Baixíssima Vulnerabilidade;201;65;1
3542602;Muito Baixa Vulnerabilidade;30438;11450;51
3542602;Baixa Vulnerabilidade;1685;587;4
3542602;Média Vulnerabilidade;14616;5113;31
3542602;Alta Vulnerabilidade;11181;3894;19
3542602;Muito Alta Vulnerabilidade;0;0;0
3542701;Baixíssima Vulnerabilidade;0;0;0
3542701;Muito Baixa Vulnerabilidade;614;214;2
3542701;Baixa Vulnerabilidade;0;0;0
3542701;Média Vulnerabilidade;2287;733;5
3542701;Alta Vulnerabilidade;3435;1215;8
3542701;Muito Alta Vulnerabilidade;0;0;0
3542800;Baixíssima Vulnerabilidade;0;0;0
3542800;Muito Baixa Vulnerabilidade;378;146;1
3542800;Baixa Vulnerabilidade;0;0;0
3542800;Média Vulnerabilidade;2300;858;9
3542800;Alta Vulnerabilidade;382;133;1
3542800;Muito Alta Vulnerabilidade;0;0;0
3542909;Baixíssima Vulnerabilidade;0;0;0
3542909;Muito Baixa Vulnerabilidade;3183;1262;9
3542909;Baixa Vulnerabilidade;0;0;0
3542909;Média Vulnerabilidade;2465;905;5
3542909;Alta Vulnerabilidade;5149;1809;9
3542909;Muito Alta Vulnerabilidade;0;0;0
3543006;Baixíssima Vulnerabilidade;0;0;0
3543006;Muito Baixa Vulnerabilidade;2166;813;5
3543006;Baixa Vulnerabilidade;0;0;0
3543006;Média Vulnerabilidade;6778;2350;20
3543006;Alta Vulnerabilidade;9216;3240;24
3543006;Muito Alta Vulnerabilidade;0;0;0
3543105;Baixíssima Vulnerabilidade;0;0;0
3543105;Muito Baixa Vulnerabilidade;0;0;0
3543105;Baixa Vulnerabilidade;0;0;0
3543105;Média Vulnerabilidade;2268;783;5
3543105;Alta Vulnerabilidade;2253;767;4
3543105;Muito Alta Vulnerabilidade;0;0;0
3543204;Baixíssima Vulnerabilidade;0;0;0
3543204;Muito Baixa Vulnerabilidade;1241;447;5
3543204;Baixa Vulnerabilidade;222;83;2
3543204;Média Vulnerabilidade;2398;921;9
3543204;Alta Vulnerabilidade;635;221;3
3543204;Muito Alta Vulnerabilidade;0;0;0
3543238;Baixíssima Vulnerabilidade;0;0;0
3543238;Muito Baixa Vulnerabilidade;0;0;0
3543238;Baixa Vulnerabilidade;0;0;0
3543238;Média Vulnerabilidade;1591;636;4
3543238;Alta Vulnerabilidade;307;129;1
3543238;Muito Alta Vulnerabilidade;0;0;0
3543253;Baixíssima Vulnerabilidade;0;0;0
3543253;Muito Baixa Vulnerabilidade;1113;424;3
3543253;Baixa Vulnerabilidade;0;0;0
3543253;Média Vulnerabilidade;5837;2078;19
3543253;Alta Vulnerabilidade;252;89;1
3543253;Muito Alta Vulnerabilidade;0;0;0
3543303;Baixíssima Vulnerabilidade;910;324;2
3543303;Muito Baixa Vulnerabilidade;82827;30069;142
3543303;Baixa Vulnerabilidade;9494;3367;16
3543303;Média Vulnerabilidade;9512;3366;22
3543303;Alta Vulnerabilidade;7218;2501;13
3543303;Muito Alta Vulnerabilidade;4586;1629;6
3543402;Baixíssima Vulnerabilidade;86955;33796;174
3543402;Muito Baixa Vulnerabilidade;328918;124887;616
3543402;Baixa Vulnerabilidade;165853;68870;317
3543402;Média Vulnerabilidade;21899;7405;34
3543402;Alta Vulnerabilidade;65127;22375;103
3543402;Muito Alta Vulnerabilidade;22793;7572;68
3543501;Baixíssima Vulnerabilidade;0;0;0
3543501;Muito Baixa Vulnerabilidade;0;0;0
3543501;Baixa Vulnerabilidade;342;131;1
3543501;Média Vulnerabilidade;1565;615;8
3543501;Alta Vulnerabilidade;3474;1282;7
3543501;Muito Alta Vulnerabilidade;0;0;0
3543600;Baixíssima Vulnerabilidade;0;0;0
3543600;Muito Baixa Vulnerabilidade;1836;676;6
3543600;Baixa Vulnerabilidade;354;152;1
3543600;Média Vulnerabilidade;763;280;2
3543600;Alta Vulnerabilidade;824;269;1
3543600;Muito Alta Vulnerabilidade;0;0;0
3543709;Baixíssima Vulnerabilidade;0;0;0
3543709;Muito Baixa Vulnerabilidade;2996;1120;7
3543709;Baixa Vulnerabilidade;594;203;1
3543709;Média Vulnerabilidade;4499;1657;10
3543709;Alta Vulnerabilidade;927;310;2
3543709;Muito Alta Vulnerabilidade;0;0;0
3543808;Baixíssima Vulnerabilidade;0;0;0
3543808;Muito Baixa Vulnerabilidade;2091;843;8
3543808;Baixa Vulnerabilidade;1036;381;4
3543808;Média Vulnerabilidade;3291;1237;8
3543808;Alta Vulnerabilidade;2180;804;4
3543808;Muito Alta Vulnerabilidade;0;0;0
3543907;Baixíssima Vulnerabilidade;9027;3443;16
3543907;Muito Baixa Vulnerabilidade;107470;41050;205
3543907;Baixa Vulnerabilidade;34173;12774;57
3543907;Média Vulnerabilidade;14498;4935;24
3543907;Alta Vulnerabilidade;32976;11127;47
3543907;Muito Alta Vulnerabilidade;419;137;3
3544004;Baixíssima Vulnerabilidade;911;309;2
3544004;Muito Baixa Vulnerabilidade;20149;7058;38
3544004;Baixa Vulnerabilidade;1583;520;3
3544004;Média Vulnerabilidade;2906;968;8
3544004;Alta Vulnerabilidade;5524;1735;7
3544004;Muito Alta Vulnerabilidade;0;0;0
3544103;Baixíssima Vulnerabilidade;0;0;0
3544103;Muito Baixa Vulnerabilidade;16366;5864;33
3544103;Baixa Vulnerabilidade;1067;390;3
3544103;Média Vulnerabilidade;10688;3864;25
3544103;Alta Vulnerabilidade;10417;3667;19
3544103;Muito Alta Vulnerabilidade;5166;1842;12
3544202;Baixíssima Vulnerabilidade;0;0;0
3544202;Muito Baixa Vulnerabilidade;1081;457;2
3544202;Baixa Vulnerabilidade;373;127;2
3544202;Média Vulnerabilidade;2573;1011;6
3544202;Alta Vulnerabilidade;3724;1359;6
3544202;Muito Alta Vulnerabilidade;0;0;0
3544251;Baixíssima Vulnerabilidade;0;0;0
3544251;Muito Baixa Vulnerabilidade;6819;2675;16
3544251;Baixa Vulnerabilidade;564;210;1
3544251;Média Vulnerabilidade;8647;3184;22
3544251;Alta Vulnerabilidade;934;356;2
3544251;Muito Alta Vulnerabilidade;0;0;0
3544301;Baixíssima Vulnerabilidade;0;0;0
3544301;Muito Baixa Vulnerabilidade;5494;1890;14
3544301;Baixa Vulnerabilidade;2185;719;3
3544301;Média Vulnerabilidade;1020;340;3
3544301;Alta Vulnerabilidade;2100;681;3
3544301;Muito Alta Vulnerabilidade;0;0;0
3544400;Baixíssima Vulnerabilidade;0;0;0
3544400;Muito Baixa Vulnerabilidade;0;0;0
3544400;Baixa Vulnerabilidade;0;0;0
3544400;Média Vulnerabilidade;2015;764;5
3544400;Alta Vulnerabilidade;374;125;1
3544400;Muito Alta Vulnerabilidade;0;0;0
3544509;Baixíssima Vulnerabilidade;0;0;0
3544509;Muito Baixa Vulnerabilidade;2514;977;10
3544509;Baixa Vulnerabilidade;661;254;2
3544509;Média Vulnerabilidade;236;108;1
3544509;Alta Vulnerabilidade;0;0;0
3544509;Muito Alta Vulnerabilidade;0;0;0
3544608;Baixíssima Vulnerabilidade;0;0;0
3544608;Muito Baixa Vulnerabilidade;1034;425;5
3544608;Baixa Vulnerabilidade;0;0;0
3544608;Média Vulnerabilidade;3595;1420;10
3544608;Alta Vulnerabilidade;276;94;1
3544608;Muito Alta Vulnerabilidade;0;0;0
3544707;Baixíssima Vulnerabilidade;0;0;0
3544707;Muito Baixa Vulnerabilidade;0;0;0
3544707;Baixa Vulnerabilidade;0;0;0
3544707;Média Vulnerabilidade;2381;883;6
3544707;Alta Vulnerabilidade;0;0;0
3544707;Muito Alta Vulnerabilidade;0;0;0
3544806;Baixíssima Vulnerabilidade;0;0;0
3544806;Muito Baixa Vulnerabilidade;1840;727;6
3544806;Baixa Vulnerabilidade;812;293;2
3544806;Média Vulnerabilidade;1790;668;6
3544806;Alta Vulnerabilidade;1774;694;3
3544806;Muito Alta Vulnerabilidade;0;0;0
3544905;Baixíssima Vulnerabilidade;0;0;0
3544905;Muito Baixa Vulnerabilidade;7182;2604;17
3544905;Baixa Vulnerabilidade;1782;645;5
3544905;Média Vulnerabilidade;146;48;1
3544905;Alta Vulnerabilidade;2091;736;4
3544905;Muito Alta Vulnerabilidade;0;0;0
3545001;Baixíssima Vulnerabilidade;0;0;0
3545001;Muito Baixa Vulnerabilidade;4977;1737;13
3545001;Baixa Vulnerabilidade;509;202;1
3545001;Média Vulnerabilidade;6065;2210;22
3545001;Alta Vulnerabilidade;3110;1108;8
3545001;Muito Alta Vulnerabilidade;0;0;0
3545100;Baixíssima Vulnerabilidade;0;0;0
3545100;Muito Baixa Vulnerabilidade;597;225;3
3545100;Baixa Vulnerabilidade;0;0;0
3545100;Média Vulnerabilidade;2182;848;4
3545100;Alta Vulnerabilidade;1830;662;3
3545100;Muito Alta Vulnerabilidade;0;0;0
3545159;Baixíssima Vulnerabilidade;0;0;0
3545159;Muito Baixa Vulnerabilidade;7414;2650;13
3545159;Baixa Vulnerabilidade;0;0;0
3545159;Média Vulnerabilidade;599;211;2
3545159;Alta Vulnerabilidade;0;0;0
3545159;Muito Alta Vulnerabilidade;0;0;0
3545209;Baixíssima Vulnerabilidade;4251;1485;8
3545209;Muito Baixa Vulnerabilidade;91889;32237;138
3545209;Baixa Vulnerabilidade;20750;7386;28
3545209;Média Vulnerabilidade;9234;3094;13
3545209;Alta Vulnerabilidade;7240;2340;11
3545209;Muito Alta Vulnerabilidade;335;113;1
3545308;Baixíssima Vulnerabilidade;824;279;2
3545308;Muito Baixa Vulnerabilidade;18954;6726;41
3545308;Baixa Vulnerabilidade;6652;2338;10
3545308;Média Vulnerabilidade;10021;3450;18
3545308;Alta Vulnerabilidade;6155;2119;9
3545308;Muito Alta Vulnerabilidade;0;0;0
3545407;Baixíssima Vulnerabilidade;0;0;0
3545407;Muito Baixa Vulnerabilidade;1702;688;7
3545407;Baixa Vulnerabilidade;0;0;0
3545407;Média Vulnerabilidade;2537;962;7
3545407;Alta Vulnerabilidade;4493;1603;13
3545407;Muito Alta Vulnerabilidade;0;0;0
3545506;Baixíssima Vulnerabilidade;0;0;0
3545506;Muito Baixa Vulnerabilidade;0;0;0
3545506;Baixa Vulnerabilidade;0;0;0
3545506;Média Vulnerabilidade;1893;661;3
3545506;Alta Vulnerabilidade;1539;526;2
3545506;Muito Alta Vulnerabilidade;0;0;0
3545605;Baixíssima Vulnerabilidade;0;0;0
3545605;Muito Baixa Vulnerabilidade;8140;3082;18
3545605;Baixa Vulnerabilidade;201;77;1
3545605;Média Vulnerabilidade;2665;937;7
3545605;Alta Vulnerabilidade;2781;1092;5
3545605;Muito Alta Vulnerabilidade;0;0;0
3545704;Baixíssima Vulnerabilidade;0;0;0
3545704;Muito Baixa Vulnerabilidade;2736;1119;9
3545704;Baixa Vulnerabilidade;0;0;0
3545704;Média Vulnerabilidade;2615;1060;6
3545704;Alta Vulnerabilidade;864;335;3
3545704;Muito Alta Vulnerabilidade;0;0;0
3545803;Baixíssima Vulnerabilidade;4927;1710;11
3545803;Muito Baixa Vulnerabilidade;129130;46806;270
3545803;Baixa Vulnerabilidade;22481;8326;46
3545803;Média Vulnerabilidade;13011;4513;27
3545803;Alta Vulnerabilidade;13052;4555;27
3545803;Muito Alta Vulnerabilidade;0;0;0
3546009;Baixíssima Vulnerabilidade;0;0;0
3546009;Muito Baixa Vulnerabilidade;5685;2151;16
3546009;Baixa Vulnerabilidade;1157;413;2
3546009;Média Vulnerabilidade;4218;1620;17
3546009;Alta Vulnerabilidade;2558;858;5
3546009;Muito Alta Vulnerabilidade;0;0;0
3546108;Baixíssima Vulnerabilidade;0;0;0
3546108;Muito Baixa Vulnerabilidade;839;306;4
3546108;Baixa Vulnerabilidade;205;72;1
3546108;Média Vulnerabilidade;1018;371;4
3546108;Alta Vulnerabilidade;505;187;2
3546108;Muito Alta Vulnerabilidade;0;0;0
3546207;Baixíssima Vulnerabilidade;0;0;0
3546207;Muito Baixa Vulnerabilidade;3580;1383;10
3546207;Baixa Vulnerabilidade;0;0;0
3546207;Média Vulnerabilidade;378;136;2
3546207;Alta Vulnerabilidade;250;89;1
3546207;Muito Alta Vulnerabilidade;0;0;0
3546256;Baixíssima Vulnerabilidade;0;0;0
3546256;Muito Baixa Vulnerabilidade;2018;732;4
3546256;Baixa Vulnerabilidade;0;0;0
3546256;Média Vulnerabilidade;0;0;0
3546256;Alta Vulnerabilidade;0;0;0
3546256;Muito Alta Vulnerabilidade;0;0;0
3546306;Baixíssima Vulnerabilidade;0;0;0
3546306;Muito Baixa Vulnerabilidade;11875;4588;25
3546306;Baixa Vulnerabilidade;1543;518;2
3546306;Média Vulnerabilidade;7065;2452;12
3546306;Alta Vulnerabilidade;7926;2721;12
3546306;Muito Alta Vulnerabilidade;0;0;0
3546405;Baixíssima Vulnerabilidade;137;62;1
3546405;Muito Baixa Vulnerabilidade;24854;9269;66
3546405;Baixa Vulnerabilidade;7110;2490;15
3546405;Média Vulnerabilidade;6070;2189;15
3546405;Alta Vulnerabilidade;6446;2174;14
3546405;Muito Alta Vulnerabilidade;995;293;2
3546504;Baixíssima Vulnerabilidade;0;0;0
3546504;Muito Baixa Vulnerabilidade;4226;1519;8
3546504;Baixa Vulnerabilidade;0;0;0
3546504;Média Vulnerabilidade;992;358;2
3546504;Alta Vulnerabilidade;779;284;2
3546504;Muito Alta Vulnerabilidade;0;0;0
3546603;Baixíssima Vulnerabilidade;0;0;0
3546603;Muito Baixa Vulnerabilidade;16845;6519;37
3546603;Baixa Vulnerabilidade;5149;1947;10
3546603;Média Vulnerabilidade;4609;1815;9
3546603;Alta Vulnerabilidade;7563;2926;18
3546603;Muito Alta Vulnerabilidade;0;0;0
3546702;Baixíssima Vulnerabilidade;768;239;1
3546702;Muito Baixa Vulnerabilidade;5334;1875;13
3546702;Baixa Vulnerabilidade;12468;4243;20
3546702;Média Vulnerabilidade;519;187;2
3546702;Alta Vulnerabilidade;4080;1506;8
3546702;Muito Alta Vulnerabilidade;0;0;0
3546801;Baixíssima Vulnerabilidade;698;257;2
3546801;Muito Baixa Vulnerabilidade;13833;4939;31
3546801;Baixa Vulnerabilidade;4644;1606;8
3546801;Média Vulnerabilidade;18286;6560;54
3546801;Alta Vulnerabilidade;14579;5012;24
3546801;Muito Alta Vulnerabilidade;0;0;0
3546900;Baixíssima Vulnerabilidade;0;0;0
3546900;Muito Baixa Vulnerabilidade;1463;515;3
3546900;Baixa Vulnerabilidade;0;0;0
3546900;Média Vulnerabilidade;3164;1110;5
3546900;Alta Vulnerabilidade;2449;814;3
3546900;Muito Alta Vulnerabilidade;0;0;0
3547007;Baixíssima Vulnerabilidade;0;0;0
3547007;Muito Baixa Vulnerabilidade;2276;804;4
3547007;Baixa Vulnerabilidade;0;0;0
3547007;Média Vulnerabilidade;833;320;2
3547007;Alta Vulnerabilidade;2009;687;2
3547007;Muito Alta Vulnerabilidade;0;0;0
3547106;Baixíssima Vulnerabilidade;0;0;0
3547106;Muito Baixa Vulnerabilidade;254;97;2
3547106;Baixa Vulnerabilidade;0;0;0
3547106;Média Vulnerabilidade;1918;757;4
3547106;Alta Vulnerabilidade;754;275;1
3547106;Muito Alta Vulnerabilidade;0;0;0
3547205;Baixíssima Vulnerabilidade;0;0;0
3547205;Muito Baixa Vulnerabilidade;574;236;2
3547205;Baixa Vulnerabilidade;0;0;0
3547205;Média Vulnerabilidade;1026;406;4
3547205;Alta Vulnerabilidade;0;0;0
3547205;Muito Alta Vulnerabilidade;0;0;0
3547304;Baixíssima Vulnerabilidade;45670;15356;62
3547304;Muito Baixa Vulnerabilidade;16221;5613;23
3547304;Baixa Vulnerabilidade;31093;10640;31
3547304;Média Vulnerabilidade;5038;1703;9
3547304;Alta Vulnerabilidade;51488;17457;48
3547304;Muito Alta Vulnerabilidade;3790;1265;10
3547403;Baixíssima Vulnerabilidade;0;0;0
3547403;Muito Baixa Vulnerabilidade;542;203;4
3547403;Baixa Vulnerabilidade;0;0;0
3547403;Média Vulnerabilidade;2109;854;7
3547403;Alta Vulnerabilidade;0;0;0
3547403;Muito Alta Vulnerabilidade;0;0;0
3547502;Baixíssima Vulnerabilidade;0;0;0
3547502;Muito Baixa Vulnerabilidade;17489;6911;40
3547502;Baixa Vulnerabilidade;877;324;2
3547502;Média Vulnerabilidade;4913;1728;9
3547502;Alta Vulnerabilidade;1090;390;2
3547502;Muito Alta Vulnerabilidade;0;0;0
3547601;Baixíssima Vulnerabilidade;0;0;0
3547601;Muito Baixa Vulnerabilidade;17284;6453;33
3547601;Baixa Vulnerabilidade;0;0;0
3547601;Média Vulnerabilidade;5933;2087;10
3547601;Alta Vulnerabilidade;0;0;0
3547601;Muito Alta Vulnerabilidade;0;0;0
3547650;Baixíssima Vulnerabilidade;0;0;0
3547650;Muito Baixa Vulnerabilidade;958;372;3
3547650;Baixa Vulnerabilidade;0;0;0
3547650;Média Vulnerabilidade;583;241;2
3547650;Alta Vulnerabilidade;0;0;0
3547650;Muito Alta Vulnerabilidade;0;0;0
3547700;Baixíssima Vulnerabilidade;0;0;0
3547700;Muito Baixa Vulnerabilidade;9136;3591;21
3547700;Baixa Vulnerabilidade;1184;463;2
3547700;Média Vulnerabilidade;4082;1561;9
3547700;Alta Vulnerabilidade;2974;1079;6
3547700;Muito Alta Vulnerabilidade;0;0;0
3547809;Baixíssima Vulnerabilidade;81845;32495;179
3547809;Muito Baixa Vulnerabilidade;465041;177754;975
3547809;Baixa Vulnerabilidade;52988;19908;112
3547809;Média Vulnerabilidade;14239;5028;31
3547809;Alta Vulnerabilidade;27929;9643;57
3547809;Muito Alta Vulnerabilidade;98153;33597;195
3547908;Baixíssima Vulnerabilidade;0;0;0
3547908;Muito Baixa Vulnerabilidade;2530;966;8
3547908;Baixa Vulnerabilidade;729;257;1
3547908;Média Vulnerabilidade;1993;742;3
3547908;Alta Vulnerabilidade;1504;601;2
3547908;Muito Alta Vulnerabilidade;0;0;0
3548005;Baixíssima Vulnerabilidade;0;0;0
3548005;Muito Baixa Vulnerabilidade;7409;2653;18
3548005;Baixa Vulnerabilidade;4341;1465;9
3548005;Média Vulnerabilidade;978;355;2
3548005;Alta Vulnerabilidade;10057;3400;15
3548005;Muito Alta Vulnerabilidade;0;0;0
3548054;Baixíssima Vulnerabilidade;0;0;0
3548054;Muito Baixa Vulnerabilidade;2507;936;11
3548054;Baixa Vulnerabilidade;199;63;1
3548054;Média Vulnerabilidade;3394;1318;11
3548054;Alta Vulnerabilidade;1493;534;5
3548054;Muito Alta Vulnerabilidade;0;0;0
3548104;Baixíssima Vulnerabilidade;0;0;0
3548104;Muito Baixa Vulnerabilidade;1458;536;3
3548104;Baixa Vulnerabilidade;599;210;1
3548104;Média Vulnerabilidade;3929;1343;9
3548104;Alta Vulnerabilidade;0;0;0
3548104;Muito Alta Vulnerabilidade;0;0;0
3548203;Baixíssima Vulnerabilidade;0;0;0
3548203;Muito Baixa Vulnerabilidade;2729;1005;9
3548203;Baixa Vulnerabilidade;640;234;2
3548203;Média Vulnerabilidade;2400;873;7
3548203;Alta Vulnerabilidade;956;340;3
3548203;Muito Alta Vulnerabilidade;0;0;0
3548302;Baixíssima Vulnerabilidade;0;0;0
3548302;Muito Baixa Vulnerabilidade;122;46;1
3548302;Baixa Vulnerabilidade;115;42;1
3548302;Média Vulnerabilidade;1918;778;5
3548302;Alta Vulnerabilidade;760;292;4
3548302;Muito Alta Vulnerabilidade;0;0;0
3548401;Baixíssima Vulnerabilidade;0;0;0
3548401;Muito Baixa Vulnerabilidade;417;156;1
3548401;Baixa Vulnerabilidade;0;0;0
3548401;Média Vulnerabilidade;2132;790;4
3548401;Alta Vulnerabilidade;1214;473;2
3548401;Muito Alta Vulnerabilidade;0;0;0
3548500;Baixíssima Vulnerabilidade;95718;40144;238
3548500;Muito Baixa Vulnerabilidade;232084;93338;528
3548500;Baixa Vulnerabilidade;24045;10210;55
3548500;Média Vulnerabilidade;7450;2861;20
3548500;Alta Vulnerabilidade;10446;3747;25
3548500;Muito Alta Vulnerabilidade;45789;16713;106
3548609;Baixíssima Vulnerabilidade;0;0;0
3548609;Muito Baixa Vulnerabilidade;6451;2427;21
3548609;Baixa Vulnerabilidade;1390;507;4
3548609;Média Vulnerabilidade;2124;775;8
3548609;Alta Vulnerabilidade;817;284;2
3548609;Muito Alta Vulnerabilidade;0;0;0
3548708;Baixíssima Vulnerabilidade;75769;28107;178
3548708;Muito Baixa Vulnerabilidade;414463;157611;859
